id_panorama,nombre,edad
140664,Juan Sarabia Quezada,90
140664,,30
140667,Ana María Orta Campos,80
140667,Sta. Eva Rosario Caraballo,9
140667,Juan Carlos Villanueva Olmos,47
140667,Sta. Ariadna Cintrón Ceja,107
140667,Carmen Nieves Soliz,6
140667,Sra. Rocio Nájera Valentín,68
140667,Daniela Orta Gómez,6
140667,Federico Maya Muñiz,101
140667,Ángela Alva Partida,57
140667,Sta. Ignacio Chacón Zavala,75
140668,Federico Amador Arce,17
140668,Ana Segura Lara,44
140668,Jesús Hernandes Quiñones,
140668,Arturo Soliz Viera,4
140668,Alfredo Marroquín Haro,36
140668,Sta. Raúl Quintana Robles,92
140668,Bernardo Quiñones Carrero,45
140668,Clemente Meléndez Ulloa,101
140668,Sra. Javier Puga Aguirre,16
140668,Cristobal Ávalos Miranda,89
140669,Teodoro Jaime Córdova,36
140669,Mercedes Carrillo Bravo,96
140669,Lorenzo Vigil Aponte,
140669,Sra. Alfredo Loera Cornejo,88
140669,Daniela Villa Rolón,98
140669,Joaquín Nieves Cavazos,84
140669,Benito Salazar Ruelas,15
140669,Sr. José Reynoso Cantú,101
140669,Alfredo Laureano Páez,85
140669,Sta. Rubén Corona Posada,59
140670,Esteban Lerma Arce,40
140670,Lola Ponce Barajas,85
140670,Conchita Gómez Zavala,95
140670,Sta. José González Gallegos,94
140670,Jerónimo Córdova Aranda,56
140670,Lourdes Soria Casanova,76
140670,Pablo Carmona Granado,57
140670,Miguel Padilla Nájera,43
140670,Víctor Peres Peres,16
140670,Samuel Abreu Arce,70
140696,Raúl Olivares Posada,74
140696,,47
140696,Rodrigo Lovato Márquez,25
140696,Yolanda Apodaca Covarrubias,89
140696,Irene Villaseñor Mireles,3
140696,Sra. Inés Escobedo Manzanares,24
,Martín Roybal Véliz,107
140696,Sta. Rocio Domínquez Prado,14
140696,Javier Mondragón Henríquez,88
140696,Julio Villareal Trujillo,31
140675,Mario Escamilla García,40
140675,Rosa Mojica Reynoso,-90
140675,Ernesto Bueno Mojica,97
140675,Emilia Calderón Escobar,99
140681,Ángela Cedillo Quiñones,31
140681,Ester Pizarro Lozano,84
,Manuela Gastélum Pulido,-72
140681,,15
140681,Cristian Rivas Martínez,86
140681,María del Carmen Nevárez Lemus,93
140681,Virginia Valle Arce,15
140681,Sra. Marco Antonio Montemayor Rael,105
140681,Marco Antonio Olivas Delatorre,102
140681,Mercedes Sánchez Coronado,77
140682,Rebeca Lucero Prieto,23
140682,Eva Huerta Valladares,18
140682,Ramiro Rosales Guevara,80
140682,María Soledad Sauceda Saucedo,24
140682,Sancho Meza Guajardo,7
140682,Sofia Guerra Ocasio,34
140682,Sr. Dolores Cornejo Preciado,26
140682,Arturo Muñiz Soliz,97
140682,Elsa Vallejo Sauceda,46
140682,Daniel Galván Ortiz,63
140683,Anita Mena Cordero,99
140683,María Leiva Gallegos,15
140683,David Candelaria Medrano,41
140683,Ricardo Ávalos Padrón,88
140683,César Tamayo Meraz,70
140683,Blanca Contreras Páez,78
140683,,17
140683,Sta. Alberto Alcala Castillo,64
140683,Rubén Urrutia Ornelas,110
,Mariano Gamboa Carvajal,78
140684,Cristobal Parra Urías,86
140684,Ana Sevilla Esquibel,16
140684,,-101
140684,Gonzalo Pagan Escalante,101
140684,Ramón Armenta Cedillo,74
140684,Sra. Estela Olivárez Pedraza,32
140684,Sra. Manuela Bétancourt Camacho,
140684,Mariano Castillo Jaimes,
140684,Sra. Emilia Saldaña Gracia,67
140684,Reina Cavazos Grijalva,25
140687,Rosalia Herrera Gálvez,109
140687,José Emilio Banda Valenzuela,41
140687,Andrea Olvera Godoy,41
140687,Carolina Delarosa Frías,23
140687,María Teresa Acevedo Núñez,
140687,Lucas Botello Leiva,69
140687,Marco Antonio Canales Zamudio,98
140687,Ernesto Garay Leiva,
140687,Guillermo Velásquez Segura,92
140687,Eloisa Carranza Baeza,
140688,Julio Luevano Quintero,10
140688,Raquel Hernandes Alicea,13
140688,Sra. Enrique Chacón Zapata,61
140688,Virginia Chávez Rosario,
140688,Sr. Francisca Reyes Perales,70
140688,Sra. María Eugenia Elizondo Casanova,55
140688,Leticia Mena Escamilla,81
140688,Jerónimo Samaniego Santillán,59
140688,Sra. Mateo Salgado Carrillo,24
140688,Andrea Negrón Villanueva,80
140689,Margarita Gómez Hernández,41
140689,Mayte Bustamante Pabón,17
140689,Miguel Ángel Jasso Villareal,106
140689,María Elena Arredondo Lemus,57
140689,Hugo Limón Ruelas,56
140689,Gregorio Cornejo Bravo,
140689,David Pabón Badillo,73
140689,Daniel Ríos Zúñiga,76
140689,Sr. Daniela Maya Ojeda,23
140689,Reina Carvajal Venegas,32
140690,Eduardo Benítez Magaña,39
140690,María Teresa Valdivia Arteaga,90
140690,Carla Lugo Barrera,51
140690,Esteban Cazares Escobar,
140690,Guillermina Domínguez Verduzco,40
140690,Natalia Galarza Soria,52
140690,Alfonso Aranda Yáñez,71
140690,Homero Solís Duran,82
140690,Berta Toledo Rosales,-20
140690,Sra. Gonzalo Méndez Alvarado,101
140691,Ángela Carmona Zapata,8
140691,David Mascareñas Coronado,98
,,
,,
140691,Sta. Hernán Esquivel Gaitán,-66
140691,,3
140691,Sta. Carlos Cazares Bermúdez,29
,Juan Carlos Soria Molina,53
140691,Sr. Daniel Pichardo Roldán,49
140691,,-33
140691,,
140691,Horacio Delatorre Barreto,23
140694,Clara Saldaña Peña,103
140694,Clemente Sevilla Muñoz,79
140694,Lucas Garrido Saldaña,18
140694,Marcos Segura Mora,26
140694,Diana Meléndez Pichardo,56
140694,Carlos Meraz Pichardo,15
140694,Sra. Conchita Valdés Nájera,14
140694,Alicia Casares Regalado,61
140694,,94
140694,Benito Arellano Ramos,
140695,Pilar Quintero Cardenas,21
140695,Ramiro Pantoja Jimínez,52
140695,Sr. Marilu de Anda Beltrán,48
140695,Débora Ramón Montaño,59
140695,Natalia Quintanilla Hidalgo,25
140695,Fernando Cabán Santacruz,109
140695,José Arias Henríquez,95
140695,Timoteo Ontiveros Arredondo,74
140695,Gustavo Cadena Vélez,84
140695,Jaime Samaniego Rentería,81
140697,Leticia Quesada Zúñiga,49
140697,Tomás Merino Orellana,51
140697,Sra. Fernando Macías Montemayor,61
140697,Clemente Roque Riojas,57
140697,Daniela Linares Muñiz,40
140697,Armando Perales Guardado,56
140697,Reina Juárez Huerta,53
140697,Víctor Arteaga Barragán,102
140697,Teodoro Trujillo Zamora,36
140697,Luis Miguel Lozano Arenas,29
140703,Daniela Duarte Abrego,-82
140704,Cristina Nava Vanegas,4
140704,María Eugenia Gonzales Acevedo,83
140707,Maricarmen Carrillo Ponce,89
140707,Sr. Reina Rodarte Tejeda,99
140708,Emilia Naranjo Burgos,26
140708,Sra. Eduardo Ramírez Guajardo,
140712,Raúl Solano Zamora,40
140712,Sta. Elisa Nájera Gracia,82
140715,Sra. Micaela Sanches Cedillo,13
140715,Germán Ledesma Garay,34
,,25
140722,,37
140722,Victoria Batista Correa,86
140722,Ricardo Magaña Alemán,100
140722,Jaime Valladares Ruiz,42
140723,,7
140723,,-13
140724,Amalia Tijerina Gómez,-106
140730,Bernardo Olivas Fuentes,33
140730,Timoteo Ojeda Bernal,37
140730,Sra. Nicolás Jasso Castro,95
140730,Rocio Enríquez Garza,68
140730,Sra. Octavio Peres Garica,41
140730,Mario Gallardo Barrientos,63
140730,,100
140730,Jacobo Tirado Maestas,34
140736,Federico Guillen Vázquez,66
140737,,51
140743,Ramón Agosto Haro,70
140743,César Gómez Benavides,41
140744,Lucia Zepeda Sotelo,32
140744,Ángela Contreras Gómez,20
140745,Sara Santana Venegas,101
140745,Estela Pagan González,10
140746,Marilu García Chavarría,41
140746,Olivia Soliz Alarcón,97
140750,Maricarmen Rodríquez Castañeda,30
140750,Fernando Ontiveros Gaitán,95
140750,José María Flórez Rubio,66
140750,Raúl Dávila Rangel,5
140750,Catalina Noriega Villareal,41
,Anita Sáenz Velasco,20
140750,María Elena Casas Ruelas,-44
140750,,59
140751,Florencia Flórez Carranza,110
140751,Rodrigo Leyva Alvarado,78
140751,Lucas Serrano Armas,82
140751,Sr. Leticia Soliz Gamboa,41
140751,Cristobal Duran Camacho,63
140751,Guillermina Pedraza Roybal,110
140751,Isabela Pagan Agosto,71
140751,Arturo Montes Delatorre,95
,Claudia García Barela,27
140756,Sta. Juana Ornelas Toro,101
140756,Tomás Montañez Araña,109
140756,Yolanda Collado Zamora,103
140756,Manuel Farías Torres,29
140756,,23
140756,María Soledad Madrigal Peres,4
140756,Sta. Guillermina Tejada Guerra,4
140756,Sr. Ignacio Flórez Gamez,
140757,Sra. Carmen Arce Pacheco,58
140757,Mónica Pulido Zambrano,63
140757,Reina Naranjo Quezada,
140757,Natalia Garrido Aranda,46
,Esteban Parra Quintero,38
140757,Sr. Jorge Luis Puga Partida,31
140757,Clemente Armijo Urbina,41
140757,,63
140758,Maricarmen Vela Pabón,74
140758,María Soledad García Puga,99
140758,Lola Valentín Matías,74
140758,Florencia Valdivia Ayala,51
140758,Ramón Orta Duran,29
140758,Reina Oquendo Moya,13
140758,Sta. Esteban Rivera Escobar,41
140758,Antonia Calderón Ponce,52
140759,,93
140759,Sta. Marco Antonio Casares Pagan,75
140759,Sra. María Teresa Cruz Cornejo,18
140759,Eva Balderas Guevara,68
140759,Esperanza Pichardo Palacios,54
140759,Daniel Avilés Rivero,93
140759,Susana Espinal Griego,99
140759,Dolores Abeyta Duran,97
140771,María Soledad Castillo Ávalos,19
140771,María Elena Castañeda Yáñez,
140771,Andrea Gollum Orta,105
140771,Lourdes Manzanares Gaytán,39
140771,,26
140771,Felipe Arredondo Negrete,36
140771,María Soto Monroy,35
140773,Sr. Samuel Galindo Elizondo,-70
140773,Miguel Villarreal Herrera,98
,Sra. Santiago Martínez Alonzo,94
,,
140773,Javier Barrios Longoria,40
140773,Manuel Lucero Briones,67
140773,Joaquín Alva Medrano,75
140773,Esteban Calderón Madera,96
140774,Carlos Jáquez Escamilla,-19
140778,Manuel Montaño Benavides,-106
,Magdalena Vázquez Arteaga,39
,Ramón Leal Escalante,42
140784,Luisa Gracia Menéndez,-24
140784,,41
140784,,80
140785,,73
140785,Gerardo Varela Dueñas,-67
,Gilberto Sierra Nieto,31
140786,,41
140786,,33
140787,,98
140791,Jacobo Alva Delvalle,-34
140791,,3
140791,,14
,Timoteo Santacruz Guajardo,42
140792,Teodoro Rosas Crespo,3
140792,Sra. Jorge Mayorga Echevarría,108
140792,Felipe Flórez Salazar,22
140792,Lorena Maya Alemán,91
140792,Gilberto Barrera Fernández,5
140792,Sonia Tejeda Banda,84
140792,Laura Ybarra González,-110
140792,Sr. Mercedes Candelaria Becerra,-27
140792,Sr. Jorge Sevilla Prieto,27
140792,Débora Mena Alicea,
140793,Gerardo Pelayo Yáñez,109
140793,Federico Vaca Segovia,46
140793,Sta. Rubén León Palomino,57
,,23
140793,Jorge Rubio Alonzo,71
140793,Reina Garay Cintrón,83
140793,Esperanza Almonte Valenzuela,50
140793,Ester Esparza Carrillo,62
140793,Sra. Alfredo Enríquez Delatorre,60
140793,Antonio Madrid Alanis,38
140794,Cristina Meléndez Fonseca,67
140794,Sra. Ester Rocha Medrano,24
140794,Sr. Clara Parra Lozada,90
140794,Graciela Valadez Leiva,26
140794,Sergio Cordero Vallejo,80
140794,Sra. María José Palomo Rosales,91
140794,Cristobal Aragón Lomeli,101
,,67
140794,Jaime Rascón Pedroza,3
140794,Sergio Delagarza Santiago,103
140795,Miguel Jurado Ozuna,96
140795,Natalia Soto Castillo,99
140795,Juan Carlos Medrano Treviño,86
140795,Tomás Roque Bustamante,65
140795,Sra. Leonor Marrero Granado,9
140795,Sta. Raúl Saiz Hernández,-71
140795,Hernán Aponte Olivo,97
140795,Carla Gallardo Cerda,3
140795,Concepción García Girón,54
140795,Pablo Zambrano Medrano,9
,María Guajardo Pedraza,28
,Luis Miguel Esparza Baeza,76
,Lorenzo León Guerra,78
140796,,86
,Dorotea Zepeda Ojeda,98
140801,Norma Cazares Flores,79
140801,Mario Flórez Salcedo,60
140801,Victoria Melgar Cervántez,29
140801,Gabriela Treviño Llamas,84
140801,Alfonso Paredes Mena,109
140801,Cecilia Zúñiga Anguiano,59
140801,Pablo Bonilla Márquez,-103
140802,,
,Antonio Ponce Mercado,87
140803,,54
140805,Emilio Ortega Reynoso,
140805,Gilberto Benavídez Treviño,21
140805,Mateo Espinoza Marrero,85
140805,Juan Gil Moreno,37
140805,Sr. Mateo Guzmán Alemán,37
140805,Mayte Balderas Hurtado,61
140805,,54
140822,Emilia Olivera Soto,-16
140823,,16
,Mercedes Rael Hernandes,85
,Jacobo Castro Marrero,5
140825,Gonzalo Quiñones Solorzano,-101
,,94
140826,Eduardo Saldaña Córdova,93
140826,Mercedes Urbina Mondragón,58
140826,,61
140826,,16
140827,Antonio Llamas Matos,86
140827,Hugo Canales Centeno,-13
140827,Gustavo Verdugo Cabrera,
140827,Natalia Ocasio Zambrano,17
140827,Sr. Benito Orosco Aguirre,110
140839,Miguel Iglesias Robledo,41
140840,Blanca Cortés Maldonado,14
140844,,70
140844,Mariano Martínez Aranda,-83
140844,,59
140844,,88
140845,,99
140850,Francisca Osorio Solís,7
140850,Sta. Joaquín Alicea Tamayo,11
140850,Reina Mojica Escobedo,51
140853,Cristobal Galindo Campos,82
140853,José Muñiz Linares,13
140853,Luz Esquibel Domínquez,66
140854,Luisa Heredia Jurado,105
140854,Ariadna Barela Mascareñas,8
140854,Jaime Carbajal Henríquez,63
140857,Juan Carlos Colón Quiñónez,59
140857,Guillermina Girón Aguilera,28
140857,,30
140857,,42
140857,Samuel Ulloa Terán,29
140857,Isabel Meza Banda,58
140857,Luis Verduzco Laureano,84
140857,Antonia Mora Valles,51
,Jorge Ochoa Porras,101
140859,Sta. Gerardo Villegas Orosco,109
140859,Carla Sandoval Flores,75
140859,,19
,Laura Briseño Coronado,50
140859,Arturo Malave Baeza,101
140859,Salvador Bonilla Guerra,55
140859,,21
140859,Francisca Bravo Vanegas,53
140860,Mario Barrios Leiva,-71
140860,,39
140861,Sancho Abreu Mendoza,-102
140861,,59
140861,Miguel Ángel Elizondo Covarrubias,7
140861,Victoria Rendón Saucedo,52
140861,Ernesto Sosa Rosario,
140861,Rocio Toro García,6
140861,Concepción Alonzo Montes,95
140861,Micaela Malave Ruelas,70
140862,Sta. Marcos Arroyo Loya,
140862,Sr. Pedro Alvarado Narváez,97
140862,Gustavo Márquez Rodrígez,96
140862,Horacio Molina Carrasquillo,30
140862,Sra. Barbara Rangel Lovato,45
140862,Catalina Sevilla Escobar,-71
140862,Sra. Marilu Mata Acosta,92
140862,María del Carmen Reyes Perea,
140866,Virginia Muro Cano,-48
,Óscar Padilla Matías,34
140868,José Luis Serrano Saiz,-67
140872,Ariadna Melgar Armendáriz,23
140872,Fernando Matías Iglesias,83
140872,Benjamín Chávez Carmona,5
140873,Sra. Dorotea Montes Luna,72
140873,Timoteo Ulibarri Ruelas,13
140873,Francisca Anaya Ledesma,72
140874,,48
140874,Hugo Briseño Rodrígez,104
140874,Julio Soto Alcántar,58
140875,Felipe Limón Alicea,59
140875,Sr. Óscar Manzanares Muro,97
140875,César Aguirre Herrera,109
140888,Sra. David Patiño Duran,61
140888,Anita Pineda Ocampo,26
140888,Sra. Patricia Delao Elizondo,67
140888,Guillermo Salgado Narváez,69
140888,María José Salcido Nevárez,26
140888,María Aponte Raya,8
140888,Marcos Palomo Abreu,20
140888,Irene Tapia Lozada,91
140888,Sta. Lorena Lemus Terán,4
140888,Gloria Puente Canales,29
140889,Diana Ortiz Uribe,
140889,Sta. Lilia Regalado Ramírez,32
140889,David Cisneros Mesa,63
140889,Ignacio Piña Alicea,49
140889,Jacobo Dávila Cardona,32
140889,Gloria Lira Meraz,51
140889,Francisca Ruiz Almonte,18
140889,Sra. Teresa Orellana Cervantes,71
140889,,-9
140889,Manuela Carrillo Leiva,8
,Arturo Villanueva Yáñez,6
140898,Hernán Ortiz Arriaga,
140898,Victoria Cotto Centeno,90
140899,,79
140907,,4
,Sancho Lira Melgar,65
,Florencia Páez Jaramillo,9
140909,Juan Carlos Cornejo Castro,25
140909,Inés Zapata Nieves,42
140909,Sta. Teresa Jaramillo Guerra,25
140909,,
140909,Bernardo Meléndez Delafuente,107
140909,Sta. Fernando Núñez Ávila,48
140909,Sr. Elvira Santana Orozco,-34
140909,Martín Cedillo Contreras,-24
140909,Sra. Catalina Centeno Briones,17
,Ester Medrano Llamas,63
140910,Horacio Preciado Pineda,42
140910,Reina de Anda Duarte,16
140910,Sr. Rodrigo Jimínez Urías,64
140910,Caridad Ordóñez Duran,
140910,María Luevano Ontiveros,46
140910,Octavio Castellanos Velázquez,
140910,Jerónimo Barrios Marín,80
140910,,104
140910,Felipe Escobedo Pelayo,34
140910,Martín Jaramillo Ruiz,73
140911,Raquel Godoy Zaragoza,-7
140911,Micaela Maldonado Naranjo,-39
140912,,88
140916,Cristina Alonzo Medrano,34
,Sancho Delvalle Sarabia,98
140916,Carolina Arriaga Delvalle,17
140916,Ramona Gálvez Carrasquillo,-46
140916,Víctor Torres Meléndez,104
140916,Sr. Ángela Mayorga Estévez,10
140916,Mónica Tirado Aranda,87
140916,Jaime Guillen Roybal,67
140917,José Emilio Tijerina Cantú,-94
140918,,50
140921,,100
140921,Gustavo Archuleta Reyna,57
140921,Esteban Puga Cavazos,
140922,,70
,Sta. Mariano Prado Viera,47
140930,José Emilio Quiroz Duran,3
140930,,60
140930,Estela Mena Prieto,105
,María Eugenia Rael Salas,-29
,Benjamín Olivárez Menchaca,103
,Hugo Valdés Romero,37
140935,,33
140939,José Eduardo Báez Crespo,18
140939,,72
140939,Sta. Lourdes Munguía Alva,45
140939,Isabel Sevilla Valencia,25
140939,Marilu Olmos Terán,83
140939,Lorenzo Saavedra Camarillo,83
140939,Elisa Pedraza Concepción,46
140939,Sr. Carlos Fernández Carvajal,64
140939,Emilio Acuña Escamilla,94
140939,Soledad Delao Armenta,42
140940,Gloria Quintana Delafuente,54
140940,José Eduardo Saldaña Nieves,48
140940,Rubén Aragón Medina,55
140940,Ramona Saldaña Arenas,30
140940,Sr. Lilia Vélez Quintanilla,51
,Barbara Sánchez Ornelas,37
140940,Sra. Ana Luisa Muñiz Bañuelos,106
140940,Sr. Manuela Sanches Rocha,
140940,Berta Partida Paredes,12
140940,Sta. Marcos Cano Flores,49
140941,Felipe Roybal Tamez,-38
140941,José Luis Perea Acuña,45
140941,Horacio Mercado Sedillo,93
140941,Emilio Roldán Baeza,51
140941,Josefina Portillo Tovar,32
140941,Juan Crespo Noriega,90
140941,Ester Mata Arroyo,108
140941,Sta. Gilberto Ojeda Trujillo,77
140941,Jorge Luis Duran Robles,9
140941,Benjamín Quiñónez Rangel,96
140946,Claudio Ulloa Montañez,-72
140948,Sra. Andrés Tamez Padrón,21
140948,Javier Garibay Arreola,59
140948,Sr. Margarita Rivas Casas,88
140948,Soledad Hernández Esparza,-31
140949,,20
140949,,67
,Sr. Cristobal Orozco Olivo,105
140954,Roberto Balderas Mateo,45
140954,Beatriz Lucero Tejeda,
140954,Rubén Cepeda Pagan,60
,,
140954,Raúl Almaraz Vásquez,10
140955,Benjamín Bravo Vázquez,57
140955,Adriana Sotelo Venegas,59
140955,Sta. Tomás Ruiz Ávalos,99
140955,Marcela Laboy Posada,24
140959,Guadalupe Arroyo Amaya,-52
140960,Sr. Ana María Zarate Camarillo,100
140960,Adela Escobedo Moya,99
140960,Alejandra Venegas Vélez,39
140960,Pilar Escamilla Correa,
140960,Jerónimo Hernández Zamudio,81
140964,Lucas Garrido Magaña,-84
,Sta. María Eugenia Suárez Lucio,26
,Lucas Delapaz Mora,79
,Javier Vaca Mejía,54
140972,,57
140972,,4
140981,Sta. Adán Curiel Posada,102
140981,Sr. Marcela Palacios Cisneros,4
140981,Sr. Irene Valdez Negrete,
140981,Sra. Raquel Porras Osorio,45
140981,Rosa Borrego Muñoz,79
140981,Javier Serrato Valadez,19
140982,Felipe Reyna García,9
140982,Leonor Acuña Prado,56
140982,Ana Amador Barreto,-108
140982,Anita Delafuente Corrales,90
140982,Roberto Roque Castillo,11
140982,,84
140983,Sra. María Cristina Palomo Marín,84
140983,Alejandro Adorno Palacios,88
140983,Sta. Jorge Negrón Arellano,-98
140983,Ana María Laureano Ureña,109
140983,Ana María Cepeda Colunga,5
140983,Norma Cordero Nava,109
140984,Ana María Franco Téllez,50
140984,César Saldivar Blanco,71
140984,Alejandro Rosales Casárez,34
140984,Mariana Mayorga Cuellar,77
140984,Olivia Valverde Ordóñez,96
140984,Sra. Carolina Quiroz Torres,96
140987,Gabriela Carrasquillo Melgar,96
140987,Tomás de Jesús Tovar,
140987,Lorena Rosales Arroyo,56
140987,Sr. María del Carmen Olvera Arredondo,
140987,Sta. Reina Carrasco Becerra,-80
140987,Elena Salazar Casares,22
140988,Jorge Luis Calderón Acevedo,27
140988,Josefina Aguayo Casillas,
140988,Luisa Leiva Pulido,81
140988,Natalia Núñez Holguín,50
140988,Pilar Almanza Riojas,85
140988,Verónica Flores Soria,66
140989,Emilio Sáenz Llamas,22
140989,Sra. Alejandro Camacho Casas,93
140989,Marisol Páez Mateo,85
140989,Susana Páez Quintero,92
140989,,95
140989,Sr. Ramona Rendón Ríos,50
140990,Verónica Ortiz Escobar,15
140990,,31
140990,Sr. Tomás Calvillo Villegas,87
140990,Sr. Catalina Rascón Calvillo,
140990,Sr. Eduardo Olmos Burgos,95
140990,Jaime Portillo Rangel,28
140991,Marta Cabrera Rangel,22
140991,Maricarmen Bahena Guardado,95
140991,David Escobar Samaniego,102
140991,Norma Paredes Alonzo,50
140991,,108
140991,Emilio Acuña Lira,38
140992,Irene Sanches Mascareñas,23
140992,Miguel Ángel Nieves Cardona,7
140992,Sta. Raquel Jasso Matías,58
140992,,58
140992,Concepción Muñoz Segovia,23
140992,Mayte Mireles Burgos,41
141004,,76
141005,Blanca Matías Leiva,77
141005,Sta. Micaela Ojeda Sepúlveda,110
,Jacobo Reyes Tirado,65
141005,Gabriel Peña Medrano,12
141005,Carlos Bahena Hernandes,-31
141005,Débora Herrera Delagarza,55
,Sra. Miguel Irizarry Delapaz,80
,Carlos Cano Caraballo,45
141007,Carlos Prado Abreu,108
141007,Julio Rangel Portillo,75
141007,,82
141007,Gabriel Valladares Hurtado,90
141007,Mercedes Ulloa García,103
141008,,36
,Esperanza Vélez Vigil,18
,Hugo Abeyta Pichardo,33
141015,Sta. Juan Granados Alvarez,81
141015,Eduardo Arguello Salazar,44
141015,Sra. Berta Jurado Merino,11
141015,Homero Luna Cervántez,77
,Eloisa Barreto Tejada,74
141015,José Luis Cepeda Delafuente,98
141015,Claudio Colón Cruz,
141015,Ana Mora Prado,90
141016,Ricardo Menéndez Luevano,31
141016,Alberto Espinoza Leiva,30
141016,Ricardo Blanco Galindo,87
141016,Luis Marrero Salcido,64
141016,Santiago Montaño Villalobos,44
141016,Gustavo Cantú Bravo,77
141016,,61
,Mariano Fonseca Arriaga,78
141016,Raúl Alcala Vélez,107
141017,Isabela Barragán Fuentes,86
141017,Bernardo Garica Holguín,
141017,Sta. Adriana Núñez Solano,37
141017,Juan Carlos Hinojosa Medina,-66
141017,Sr. Ariadna Ayala Aparicio,37
141017,Timoteo Razo Crespo,29
141017,Elvira Mireles Armas,67
141017,Micaela Valle Sierra,100
141017,Laura Roque Pérez,59
141018,Luis Santiago Montenegro,23
141018,Sergio Vaca Garrido,56
141018,José Eduardo Moya Navarrete,55
141018,Sra. Vicente Trujillo Batista,51
141018,Adán Granado Peres,104
141018,Sra. Josefina Heredia Galarza,24
141018,Ana María Limón Roybal,
,Sta. Teresa Jaramillo Acosta,20
,Armando Valdez Romo,91
141019,Ana María Maestas Contreras,11
,Fernando Cornejo Trujillo,55
141019,Andrés Nájera Valentín,30
141019,Juana Alba Villalpando,76
,,
141019,Fernando Curiel Gurule,35
141019,Manuela Márquez Tamayo,57
141019,Lucas Ruiz Almanza,4
141019,Sra. Alberto Alvarez de Jesús,39
141019,Francisco Ferrer Serrano,46
141020,Virginia Ulibarri Navarro,7
141020,Guillermo Puga Gómez,69
141020,José Eduardo Montez Santillán,6
141020,Sr. Pilar Briones Puga,53
141020,Anita Archuleta Muñoz,44
141020,Gerardo Mendoza Aparicio,44
141020,Elsa Gallardo Carrasquillo,90
,Isabela Rincón Leiva,76
141020,Sta. Ricardo Madrigal Valle,
141024,Esteban Meza Paz,57
141025,Luis Chávez Hernandes,64
,Octavio Jaime Aragón,96
,Sra. Felipe Quiroz Ceballos,4
141042,,109
141043,,40
141043,Marisol Ozuna Orozco,-53
141044,Arturo Dueñas Medina,-34
,María Cristina Lomeli Prado,101
141048,,71
141053,Sta. Mercedes Corral Leyva,28
141061,Eloisa Espinoza Matías,48
141061,Eloisa Palomino Otero,102
141061,Reina Viera Arreola,40
141071,Eloisa Roldán Correa,-28
141071,Lucia Lugo Casillas,28
141071,Diana Valentín Guardado,-12
141071,Daniel Escobedo Esquivel,15
141072,Miguel Quiñones Santacruz,47
141072,Rocio Haro Lucero,34
141072,Roberto Solorio Ibarra,13
141072,Marcos Anguiano Muñiz,5
141073,Sra. David Delagarza Girón,67
141073,Lucas Villareal Manzanares,29
141073,Andrea Olivo Sepúlveda,28
141073,Sra. Susana Nazario Pantoja,36
141075,Benjamín Venegas Sepúlveda,
141075,,47
141075,Victoria Palomino Urías,48
141075,Nicolás Montemayor Guzmán,9
141076,,109
,Cristobal Espinal Terrazas,73
,Sr. Carolina Verduzco Terán,68
141082,Homero Quiroz Saucedo,-23
141083,Sr. Luis Fierro Nazario,60
141083,Ana María Ferrer Vega,106
141083,Catalina Armas Medrano,37
141083,Julio César Muñoz Gamez,54
141083,María Soledad Ulibarri Lara,75
141083,María José Pedroza Nazario,38
141083,Sra. Teodoro Mascareñas Vigil,88
141083,Amalia Carrero Sisneros,63
141083,Sta. Micaela Candelaria Ávila,22
141083,Victoria Montenegro Ávalos,104
141091,Ana Luisa Montañez Tapia,14
141091,Rocio Estrada Sarabia,-18
141091,Jerónimo Aponte Gallegos,70
141091,Sta. Marta Zepeda Nieves,17
141091,Sra. Andrés Casillas Tirado,11
141091,Lilia Juárez Quintanilla,35
141093,,13
141130,,45
141106,Sr. Marco Antonio Tafoya Chávez,108
141106,Sta. Ramiro Bonilla Espinosa,97
141109,Marta Carranza Bustos,13
141109,,30
141109,Cristian Cordero Ornelas,71
141110,Emilio Galindo Vergara,103
141110,Amalia Rendón Barrera,65
,Juan Carlos Gaytán Maestas,87
141111,Silvia Carrillo Echevarría,51
141111,Jerónimo Cardona Villalobos,26
141111,María Soledad Mota Gollum,98
141112,Hernán Sedillo Almaraz,70
141112,Joaquín Gaitán Delao,109
141112,María Eugenia Hernández Beltrán,41
141113,Sta. Patricia Lomeli Dueñas,12
141113,Anita Magaña Amador,6
141113,Sta. Susana Valles Cordero,
141114,María Luisa Cardona Montañez,-54
141114,Gilberto Alejandro Trujillo,75
141114,Lucas Velásquez Rocha,21
,Sra. Virginia Acuña Deleón,43
,Gonzalo Adorno Echevarría,
,Elisa Mondragón Solorio,7
141121,Martín Santacruz Ortega,81
141121,Sr. José Luis Gurule Aguayo,79
,Sofia Rubio Ontiveros,21
141121,Diana Alaniz Camarillo,13
141121,Mario Navarrete Orta,77
141121,Elsa Elizondo Roque,30
141121,,55
,Micaela Espinal Saucedo,-93
141121,Sta. Maricarmen Cantú Roque,109
141122,,44
141122,,-71
141122,Sta. Alejandra Lugo Guillen,-73
141123,Sra. Pablo Nieto Lira,-15
141124,Patricia Cepeda Beltrán,-100
141124,Rosa Atencio Montoya,-42
141127,Octavio Garay Montañez,28
141127,Jerónimo Vaca Rivero,27
141127,Sr. Patricio Espinoza Alanis,
141127,Leticia Garica Rosas,27
