clemente4200@viajes.cl,606863,6001,Las Palmas de Gran Canaria,Palencia,54,1349,87000,Vueling,Pozuelo de Alarcón,Clase económica,2025-05-18,2025-07-13
JerOInimoblanco@viajes.cl,606864,68753,Baracaldo,Cerdañola del Vallés,64,1065,64000,Delta Air Lines,,Clase económica,2025-12-16,2026-01-29
Doloresaguilera@viajes.cl,606866,53610,san sebastián,Lorca,32,2099,182000,Alaska Airlines,Córdoba;Hospitalet de LLobregat;Cerdañola del Vallés,Clase económica,2026-09-21,2026-12-17
Sra.orta@viajes.cl,606867,3139,El Ejido,Pozuelo de Alarcón,2,795,117000,Air France,San Sebastían de los Reyes;Santa Cruz de Tenerife;Coslada;Arrecife;Mijas,Clase económica,2026-04-24,2026-05-27
alpequ@viajes.cl,606868,96125,Málaga,Castellón de la Plana,35,2575,216000,United Airlines,Huelva;Santander,Primera clase,2025-03-31,2025-07-16
Sta.nevOerez@viajes.cl,606869,4776,vigo,Madrid,42,834,50000,Southwest Airlines,Ferrol,Clase económica,2025-06-16,2025-07-20
JosOoesquibel@viajes.cl,606870,92570,Avilés,Parla,62,2441,258000,Air New Zealand,Granollers;San Sebastían de los Reyes;Gerona;El Prat de LLobregat;Telde,Primera clase,2025-10-26,2026-02-04
Sr.miramontes@viajes.cl,606871,78609,Ávila,Gecho,18,942,73000,Emirates,,Clase económica,2025-05-15,2025-06-23
ester7366@viajes.cl,606872,7778,Linares,Zaragoza,56,2453,263000,Vueling,,Clase ejecutiva,2026-04-25,2026-08-05
claudio5918@viajes.cl,606873,92142,Calahorra,Sagunto,50,1833,189000,Emirates,Valladolid;Benalmádena,Clase económica,2025-03-06,2025-05-21
rafael7461@viajes.cl,606874,33213,fuenlabrada,Córdoba,48,1763,128000,Ryanair,Móstoles;Tarragona;Castellón de la Plana,Clase ejecutiva,2026-04-22,2026-07-04
Sra.rocha@viajes.cl,606875,56164,Talavera de la Reina,Paterna,44,3923,430000,Japan Airlines,,Primera clase,2025-04-11,2025-09-21
hodeag@viajes.cl,606876,3197,Orense,Gandía,86,2723,89000,WestJet,,Clase ejecutiva,2025-04-28,2025-08-19
AdOencorrea@viajes.cl,606877,57027,Parla,Alcoy,8,3831,183000,Spirit Airlines,Alcalá de Henares,Primera clase,2026-01-11,2026-06-19
claudio6442@viajes.cl,606878,53649,Alcalá de Henares,Leganés,13,2507,248000,Etihad Airways,,Clase ejecutiva,2025-01-27,2025-05-11
Reinabaeza@viajes.cl,606879,87638,Murcia,Arrecife,6,3838,246000,Turkish Airlines,Santiago de Compostela;Mollet del Vallés;Gerona,Primera clase,2026-03-08,2026-08-14
Sra.rocha@viajes.cl,606880,88141,pontevedra,San Sebastían de los Reyes,39,3670,288000,WestJet,Granada,Primera clase,2025-09-29,2026-02-28
esteban919@viajes.cl,606881,8651,Jerez de la Frontera,Toledo,91,1838,53000,Singapore Airlines,Viladecans,Clase económica,2026-02-14,2026-05-01
adela3266@viajes.cl,606882,92672,Getafe,Santiago de Compostela,25,423,135000,Emirates,Segovia,Clase económica,2026-08-19,2026-09-05
ramona7539@viajes.cl,606883,61032,Orihuela,Fuengirola,50,954,111000,Ryanair,Ponferrada;Almería,Clase económica,2026-10-20,2026-11-28
gosapo@viajes.cl,606884,3402,Arrecife,Torrelavega,16,142,69000,American Airlines,Alcorcón;Majadahonda,Clase económica,2026-10-08,2026-10-13
Carlaanguiano@viajes.cl,606885,35399,Coslada,Zaragoza,66,660,128000,Emirates,Alcobendas;Huelva;Almería,Clase ejecutiva,2026-06-20,2026-07-17
vicente3701@viajes.cl,606886,73931,Getafe,La Línea de la Concepción,69,4117,434000,American Airlines,Santa Cruz de Tenerife;Badajoz;Badajoz;El Prat de LLobregat;Lorca,Primera clase,2025-02-09,2025-07-30
anfrte@viajes.cl,606887,49843,Benidorm,Roquetas de Mar,4,488,28000,Lufthansa,Mijas;Torrelavega;Ferrol,Clase ejecutiva,2025-04-04,2025-04-24
lumaca@viajes.cl,606888,16466,barcelona,Alicante,84,3776,258000,Ethiopian Airlines,El Ejido;Huelva;Cuenta;Gerona,Primera clase,2026-05-21,2026-10-25
losabe@viajes.cl,606889,43013,Calahorra,Palma de Mallorca,34,4019,409000,Japan Airlines,Torremolinos;Zamora,Primera clase,2026-09-01,2027-02-15
Isabelolivera@viajes.cl,606890,21345,Alcalá de Guadaira,Torrelavega,3,1692,116000,Turkish Airlines,Gecho;El Prat de LLobregat;Alcalá de Henares,Clase económica,2026-01-29,2026-04-09
Rebecaolivo@viajes.cl,606891,89138,Getafe,Marbella,29,3148,179000,Wizz Air,,Primera clase,2025-06-13,2025-10-22
AnitagarcOAa@viajes.cl,606892,10806,Talavera de la Reina,Orihuela,39,2120,186000,Singapore Airlines,Reus;Murcia;Cáceres;Majadahonda;Rivas-Vaciamadrid,Clase ejecutiva,2025-05-15,2025-08-11
Florenciaarias@viajes.cl,606893,51216,Gecho,Alcalá de Henares,84,1303,108000,All Nippon Airways (ANA),,Clase económica,2025-09-17,2025-11-10
Sra.ortega@viajes.cl,606894,73285,Roquetas de Mar,Reus,41,3352,186000,Singapore Airlines,El Puerto de Santa María;Santander,Primera clase,2026-07-30,2026-12-16
VOActorpartida@viajes.cl,606895,87415,sabadell,Salamanca,100,4127,330000,Air New Zealand,Sabadell;La Línea de la Concepción;Fuengirola;Salamanca,Primera clase,2025-03-23,2025-09-10
RamOInquezada@viajes.cl,606896,96749,Alcoy,Málaga,26,4114,225000,Air Canada,Chiclana de la Frontera,Primera clase,2025-05-20,2025-11-07
arroma@viajes.cl,606897,32034,Torrelavega,Badalona,8,249,142000,Turkish Airlines,,Clase económica,2025-11-20,2025-11-30
Sra.viera@viajes.cl,606898,66609,Móstoles,IRúN,3,2939,126000,Air New Zealand,,Primera clase,2026-09-18,2027-01-18
ansial@viajes.cl,606899,34849,Mataró,Granada,81,2570,142000,United Airlines,,Primera clase,2025-10-09,2026-01-24
mavele@viajes.cl,606900,60433,el prat de llobregat,Pontevedra,5,2278,191000,Lufthansa,Telde,Primera clase,2025-01-21,2025-04-25
patricio8282@viajes.cl,606901,82887,Talavera de la Reina,Rivas Vaciamadrid,3,2978,155000,Aeroméxico,Palma de Mallorca;Benidorm;Roquetas de Mar;Cuenta;Algeciras,Primera clase,2026-04-15,2026-08-17
jolunegu@viajes.cl,606902,80042,Las Palmas de Gran Canaria,Pamplona,99,3028,163000,WestJet,Las Palmas de Gran Canaria;Jaén;Torrevieja;Jaén;Torrelavega,Clase ejecutiva,2025-07-29,2025-12-02
Sra.tejada@viajes.cl,606903,7596,Albacete,Mérida,28,3150,126000,JetBlue,Pontevedra;Almería;Mijas;El Prat de LLobregat;Murcia,Clase ejecutiva,2026-10-07,2027-02-15
cldeca@viajes.cl,606904,81767,Mijas,Madrid,9,502,114000,Avianca,Segovia;Gecho,Clase ejecutiva,2025-01-11,2025-01-31
marian@viajes.cl,606905,87502,Zamora,Burgos,45,2341,241000,Turkish Airlines,Chiclana de la Frontera;Fuenlabrada;Segovia;Vigo;Huelva,Clase ejecutiva,2025-05-01,2025-08-06
raquva@viajes.cl,606906,64696,Ciudad Real,Cornellá de Llobregat,80,4159,430000,Air Canada,Huelva,Primera clase,2026-02-21,2026-08-13
patricio723@viajes.cl,606907,88808,gandía,Manresa,71,2376,183000,Lufthansa,Ceuta;Valencia,Primera clase,2025-02-15,2025-05-25
anmacapa@viajes.cl,606908,84367,Calahorra,San Fernando,42,3106,159000,LATAM Airlines,Burgos,Primera clase,2026-06-26,2026-11-02
ester8178@viajes.cl,606909,87093,Lorca,Madrid,27,3779,298000,Frontier Airlines,Ceuta,Primera clase,2026-08-04,2027-01-08
mateo8064@viajes.cl,606910,44959,Alcalá de Henares,Manresa,84,2969,280000,Emirates,Sabadell;Alicante,Primera clase,2026-10-12,2027-02-12
Lorenzosamaniego@viajes.cl,606911,89027,Linares,Reus,84,3594,228000,EasyJet,Cornellá de Llobregat;Parla,Primera clase,2026-08-04,2026-12-31
algaag@viajes.cl,606912,95451,Bilbao,Gijón,95,3124,314000,Ryanair,Valladolid;Murcia;Oviedo;Jerez de la Frontera;Barcelona,Primera clase,2026-11-05,2027-03-15
macrgivi@viajes.cl,606913,37748,Toledo,Linares,87,3604,182000,Air Canada,Bilbao;León;Sagunto,Primera clase,2025-11-15,2026-04-14
ramite@viajes.cl,606914,11431,Coslada,Baracaldo,33,3383,254000,Air France,Mollet del Vallés,Clase ejecutiva,2026-07-04,2026-11-21
ricove@viajes.cl,606915,78247,Murcia,CARTAGENA,30,1338,32000,WestJet,Leganés;Molina de Segura;Ceuta;Tarrasa,Clase económica,2026-11-29,2027-01-23
Sta.cardenas@viajes.cl,606916,57604,Getafe,El Prat de LLobregat,11,2301,272000,Lufthansa,Arrecife;Madrid;Arrecife,Clase ejecutiva,2026-02-18,2026-05-24
Teodoroespinoza@viajes.cl,606917,50429,Cerdañola del Vallés,ALCORCóN,43,3940,231000,Singapore Airlines,Lugo;Marbella;Jaén,Primera clase,2026-03-27,2026-09-07
srroceja@viajes.cl,606918,33420,Cornellá de Llobregat,Vigo,9,1299,99000,Southwest Airlines,Gijón;Santa Cruz de Tenerife,Clase económica,2026-01-23,2026-03-18
Sr.curiel@viajes.cl,606919,26433,El Prat de LLobregat,Albacete,96,3268,132000,Emirates,Alicante,Clase ejecutiva,2026-05-05,2026-09-18
josOo3304@viajes.cl,606920,33560,Majadahonda,Torrevieja,9,1612,58000,United Airlines,La Línea de la Concepción;Gandía;Palencia;Gerona;Rubí,Clase ejecutiva,2025-06-16,2025-08-22
OIszaro@viajes.cl,606921,78904,Cuenta,Mérida,13,905,39000,All Nippon Airways (ANA),Córdoba;Collado Villalba;Ceuta;Barcelona;Zamora,Clase económica,2025-08-18,2025-09-24
Sr.agosto@viajes.cl,606922,19612,Segovia,Avilés,47,955,83000,Alaska Airlines,San Sebastían de los Reyes;Murcia,Clase económica,2026-11-25,2027-01-03
Elisamontez@viajes.cl,606923,45918,Pozuelo de Alarcón,BADAJOZ,8,2926,374000,All Nippon Airways (ANA),Santander;Arrecife;Barcelona;El Puerto de Santa María;Gijón,Primera clase,2025-11-19,2026-03-20
mateo5287@viajes.cl,606924,23647,Ciudad Real,Santander,74,3938,379000,Vueling,Viladecans,Primera clase,2025-08-18,2026-01-29
gesaro@viajes.cl,606925,45639,Mollet del Vallés,Lugo,2,3660,361000,Lufthansa,Toledo;Majadahonda,Primera clase,2025-01-06,2025-06-07
susana5212@viajes.cl,606926,77427,Rivas Vaciamadrid,Zaragoza,91,2239,197000,EasyJet,,Primera clase,2026-07-16,2026-10-17
blpaga@viajes.cl,606927,58305,Cartagena,Reus,74,421,101000,Wizz Air,Valladolid;Majadahonda;Benalmádena;Sagunto,Clase económica,2026-07-30,2026-08-16
cecilia2735@viajes.cl,606928,42607,Sagunto,Linares,3,1089,31000,Delta Air Lines,Pontevedra;Segovia,Clase económica,2025-11-19,2026-01-03
ricardo9395@viajes.cl,606929,71931,Torrelavega,Gijón,78,336,189000,Turkish Airlines,Palma de Mallorca;Cartagena;Baracaldo,Clase ejecutiva,2026-04-24,2026-05-08
leorbr@viajes.cl,-1,60523,Valdemoro,Marbella,9,3572,336000,British Airways,Baracaldo;Molina de Segura,,,2025-07-31
Jorgetapia@viajes.cl,-1,96329,Santiago de Compostela,Telde,72,3332,375000,American Airlines,San Fernando,Clase ejecutiva,2025-12-05,2026-04-22
Vicentetello@viajes.cl,606932,3684,El Prat de LLobregat,Almería,100,617,33000,Emirates,Cartagena,Clase económica,2025-09-03,2025-09-28
Yolandatrejo@viajes.cl,606933,40149,San Sebastián,Leganés,52,553,190000,Lufthansa,,Clase ejecutiva,2025-03-11,2025-04-03
sra.6767@viajes.cl,606934,29409,Cádiz,Chiclana de la Frontera,83,3599,274000,KLM,Valencia;Palencia;Zamora,Primera clase,2026-07-26,2026-12-22
gerardo9129@viajes.cl,606935,92244,Alicante,Salamanca,90,4299,283000,EasyJet,Getafe;Marbella,Primera clase,2025-09-02,2026-02-28
srgeanma@viajes.cl,606936,64985,Pozuelo de Alarcón,Gandía,87,525,88000,Vueling,,Clase económica,2026-03-05,2026-03-26
jolunegu@viajes.cl,606937,82414,rubí,JEREZ DE LA FRONTERA,29,2974,350000,British Airways,Salamanca,Clase ejecutiva,2026-06-24,2026-10-25
OIscar2228@viajes.cl,606938,79041,Badajoz,Zamora,43,1032,47000,Wizz Air,Estepona;San Sebastián;El Ejido,Clase económica,2026-09-12,2026-10-25
anluroco@viajes.cl,606939,38796,Torrelavega,Talavera de la Reina,69,3483,164000,Southwest Airlines,Badalona;San Cristróbal de la Laguna;Paterna,Clase ejecutiva,2025-05-13,2025-10-05
gloria5117@viajes.cl,606940,10093,Ceuta,Toledo,55,763,39000,Turkish Airlines,Mollet del Vallés,Clase económica,2025-05-30,2025-06-30
JerOInimojaimes@viajes.cl,606941,97939,Gecho,Elda,68,1416,116000,Qantas,Tarragona;Torrelavega;León,Clase económica,2025-03-09,2025-05-07
ana4058@viajes.cl,606942,78983,Fuengirola,Toledo,65,743,57000,EasyJet,Torremolinos;Tarrasa;Cartagena;Ferrol,Clase económica,2025-11-06,2025-12-06
Marisolsantacruz@viajes.cl,606944,82553,irún,Gecho,76,4223,284000,Aeroméxico,Huelva;Palma de Mallorca;Parla;Barcelona;Alcalá de Henares,Primera clase,2026-10-15,2027-04-08
Samueliglesias@viajes.cl,606945,44720,Sabadell,Calahorra,19,3397,396000,Aeroméxico,Pozuelo de Alarcón;Cuenta,Primera clase,2025-01-27,2025-06-17
LuisamunguOAa@viajes.cl,606946,6735,gerona,Ferrol,22,1270,127000,American Airlines,Arrecife;Las Palmas de Gran Canaria,Clase económica,2025-10-13,2025-12-04
sta.8315@viajes.cl,606947,67600,Palma de Mallorca,Irún,100,4311,201000,Delta Air Lines,Gecho;San Sebastián;Badajoz;Mijas,Primera clase,2026-04-26,2026-10-22
inOos7463@viajes.cl,606948,39070,Pozuelo de Alarcón,Móstoles,21,3596,248000,British Airways,Cartagena,Primera clase,2026-10-05,2027-03-03
sta.8042@viajes.cl,606949,99837,el puerto de santa maría,Las Palmas de Gran Canaria,4,2433,239000,Delta Air Lines,Calahorra;Alcobendas,Clase ejecutiva,2026-02-06,2026-05-18
Micaelamedrano@viajes.cl,606950,1021,Cáceres,Zaragoza,27,3677,172000,British Airways,San Cristróbal de la Laguna;Logroño;Móstoles;Santa Coloma de Gramanet;Bilbao,Primera clase,2026-05-19,2026-10-19
hesesi@viajes.cl,606951,6768,Alcalá de Henares,Rivas Vaciamadrid,46,271,149000,Qantas,Ferrol;Palencia;Irún;Reus,Clase ejecutiva,2025-06-09,2025-06-20
sofia1992@viajes.cl,606952,38817,Valladolid,Palencia,71,1459,110000,Air New Zealand,Parla;Benidorm,Clase económica,2026-06-06,2026-08-05
josOo5340@viajes.cl,606953,14415,Irún,Reus,35,1028,117000,Delta Air Lines,Lorca;Vigo;Mijas,Clase económica,2025-01-09,2025-02-20
sra.3208@viajes.cl,606954,79283,lugo,Marbella,19,928,148000,All Nippon Airways (ANA),Santiago de Compostela;Fuengirola;Cornellá de Llobregat,Clase económica,2025-11-29,0000-00-00
mavali@viajes.cl,606955,6431,pamplona,Palma de Mallorca,75,707,131000,Ryanair,Benalmádena,Clase ejecutiva,2025-03-25,2025-04-23
maguva@viajes.cl,606956,5520,gecho,SEGOVIA,86,1547,200000,EasyJet,Torrevieja;Cádiz;Jerez de la Frontera;Segovia;Mijas,Clase ejecutiva,2025-06-07,2025-08-10
JesOUsmerino@viajes.cl,606957,54991,Santa Cruz de Tenerife,Jerez de la Frontera,65,3093,377000,Vueling,Elda;Cerdañola del Vallés,Clase ejecutiva,2025-04-13,2025-08-19
Gustavobriseno@viajes.cl,606958,93798,Tarragona,Telde,18,1465,166000,Air Canada,Valdemoro;Gecho;Badajoz;Huelva,Clase ejecutiva,2025-01-02,2025-03-04
Sra.fernOendez@viajes.cl,606959,32650,San Cristróbal de la Laguna,Santa Cruz de Tenerife,22,4307,333000,Air Canada,Santander,Primera clase,2026-09-16,2027-03-14
Sta.muro@viajes.cl,606960,18134,El Puerto de Santa María,Ferrol,91,2056,163000,Air Canada,Segovia,Clase ejecutiva,2025-05-23,2025-08-16
srincaca@viajes.cl,606961,73917,Huelva,Parla,30,1200,117000,LATAM Airlines,Chiclana de la Frontera,Clase económica,2025-09-29,2025-11-18
DOoborahenrOAquez@viajes.cl,606962,21953,Getafe,Badalona,88,2497,117000,Vueling,Gijón;Ferrol;Palencia;Málaga,Clase ejecutiva,2025-08-22,2025-12-04
ariadna6614@viajes.cl,606963,57185,Valdemoro,Sagunto,51,2286,94000,Qantas,Logroño,Primera clase,2026-06-29,2026-10-02
grapdo@viajes.cl,606964,12372,Cornellá de Llobregat,Estepona,4,590,20000,Japan Airlines,Arrecife;Cáceres;Sanlúcar de Barrameda;El Ejido;Pozuelo de Alarcón,Clase económica,2025-01-23,2025-02-16
Antoniocovarrubias@viajes.cl,606965,6408,El Prat de LLobregat,Barcelona,57,4254,476000,Alaska Airlines,,Primera clase,2026-03-14,2026-09-07
admata@viajes.cl,606966,91557,Alcalá de Henares,Coslada,72,4183,364000,United Airlines,Murcia;Telde,Primera clase,2026-08-09,2027-01-30
camara@viajes.cl,606967,70909,Badajoz,Torrejón de Ardoz,67,3402,317000,Singapore Airlines,Mérida;Talavera de la Reina;Torremolinos;Elda,Clase ejecutiva,2025-08-02,2025-12-21
inOos6710@viajes.cl,606968,12649,Orihuela,Manresa,5,1921,82000,Emirates,Parla,Clase económica,2026-01-06,2026-03-27
ana5886@viajes.cl,606969,69511,Santa Lucía de Tirajana,Sagunto,11,1837,132000,Singapore Airlines,Majadahonda,Clase ejecutiva,2026-11-06,2027-01-21
samuel8942@viajes.cl,606970,31664,pozuelo de alarcón,Sabadell,25,2461,118000,KLM,,Primera clase,2025-02-18,2025-05-31
federico8633@viajes.cl,-1,46984,el prat de llobregat,CóRDOBA,81,,122000,Delta Air Lines,El Prat de LLobregat;Dos Hermanas;Badalona;Collado Villalba,Clase económica,,2026-12-29
Lucashuerta@viajes.cl,606972,18827,Zamora,Las Palmas de Gran Canaria,11,2730,209000,JetBlue,Dos Hermanas;Cartagena;Castellón de la Plana;Zamora;Valdemoro,Primera clase,2026-08-02,2026-11-23
mOInica8418@viajes.cl,606973,19820,Mollet del Vallés,Jerez de la Frontera,54,2254,173000,Frontier Airlines,Ciudad Real;El Puerto de Santa María,Clase ejecutiva,2025-08-02,2025-11-03
estela4425@viajes.cl,606974,14669,Segovia,Baracaldo,74,1042,98000,EasyJet,Algeciras;Lugo;Palma de Mallorca;Baracaldo;Vigo,Clase económica,2026-05-01,2026-06-13
Adrianaarana@viajes.cl,606975,48435,Salamanca,Cuenta,39,508,177000,Singapore Airlines,Palma de Mallorca,Clase ejecutiva,2025-06-30,2025-07-21
sra.8181@viajes.cl,606976,29246,Valdemoro,Alcalá de Henares,92,3684,428000,Delta Air Lines,Avilés;Sagunto,Primera clase,2026-07-16,2026-12-16
gosapo@viajes.cl,606977,11969,Palencia,Badalona,54,3485,274000,Iberia,Badajoz;Gerona;Córdoba,Clase ejecutiva,2025-07-23,2025-12-15
guabsa@viajes.cl,606978,50026,Barcelona,Gecho,60,609,76000,Air France,Puertollano;Burgos;Pamplona,Clase económica,2025-07-01,2025-07-26
elsa5633@viajes.cl,606979,90260,córdoba,Majadahonda,67,937,121000,Ethiopian Airlines,Santa Lucía de Tirajana;Málaga;Cartagena;Torrevieja;Torrevieja,Clase económica,2025-03-26,2025-05-04
sra.6767@viajes.cl,606980,32278,Benidorm,Motril,56,4259,358000,Air New Zealand,,Primera clase,2026-06-10,2026-12-04
stsaalre@viajes.cl,606981,51634,Puertollano,Dos Hermanas,73,3527,299000,Iberia,Ceuta;Cartagena;Granollers,Primera clase,2025-01-30,2025-06-25
gacace@viajes.cl,606982,48465,Arrecife,Benalmádena,21,4148,487000,Japan Airlines,Madrid;Benidorm;Vigo;Leganés,Primera clase,2025-02-23,2025-08-14
AndrOosdelao@viajes.cl,606983,61165,Huelva,Cartagena,44,191,19000,Ryanair,Sabadell;Cartagena;Málaga;Sevilla,Clase económica,2025-04-12,2025-04-19
rosalia3675@viajes.cl,606984,86295,Santander,Hospitalet de LLobregat,97,2029,77000,British Airways,El Ejido;Santa Lucía de Tirajana;San Fernando;Irún,Clase ejecutiva,2025-09-19,2025-12-12
mitoca@viajes.cl,606985,39525,,Guadalajara,74,1979,52000,Air France,,Clase ejecutiva,2025-05-12,2025-08-02
sr.9835@viajes.cl,606986,28927,Rivas Vaciamadrid,Fuengirola,49,2980,190000,Avianca,,Clase ejecutiva,2026-05-03,2026-09-04
stjaojor@viajes.cl,606987,45519,Móstoles,SABADELL,19,3821,341000,,Benalmádena;Dos Hermanas;Alcalá de Henares,Primera clase,2025-08-06,2026-01-12
arroma@viajes.cl,606988,49390,,,31,848,142000,,,Clase económica,2025-04-23,2025-05-28
Sra.olivo@viajes.cl,606989,7381,La Línea de la Concepción,Linares,84,1092,34000,Avianca,Torremolinos;Pozuelo de Alarcón;Hospitalet de LLobregat,Clase económica,2026-04-21,2026-06-05
cecilia2735@viajes.cl,606990,4234,Sevilla,Hospitalet de LLobregat,9,3003,206000,Emirates,Mérida;Parla,Clase ejecutiva,2025-09-27,2026-01-30
samuel8942@viajes.cl,606991,32410,Majadahonda,Paterna,40,2020,173000,Air New Zealand,Mérida;Vitoria;Torrevieja;El Puerto de Santa María,Clase económica,2026-01-05,2026-03-30
sr.4355@viajes.cl,606992,37223,ponferrada,Gerona,63,284,160000,Vueling,Benidorm;Mérida;Logroño;Telde,Clase ejecutiva,2026-11-05,2026-11-16
srsollpu@viajes.cl,606993,68230,Molina de Segura,Paterna,75,3205,323000,Ryanair,Leganés;Telde;Mijas;Zaragoza;Barcelona,Clase ejecutiva,2026-01-18,2026-05-31
luis8610@viajes.cl,606994,57501,Cádiz,Rubí,13,268,30000,Iberia,Alcobendas;Ferrol;Molina de Segura;Salamanca;Baracaldo,Clase económica,2026-07-30,2026-08-10
estela4425@viajes.cl,606995,21310,León,Valencia,35,657,40000,Ryanair,Linares;Irún;San Sebastián;Coslada;Torrejón de Ardoz,Clase ejecutiva,2026-04-27,2026-05-24
Isabelfigueroa@viajes.cl,606996,12671,Majadahonda,Valladolid,81,3801,231000,Air France,Viladecans;Alcobendas;Molina de Segura,Primera clase,2026-01-07,2026-06-14
agustOAn8620@viajes.cl,606997,5358,Marbella,Baracaldo,52,2862,143000,JetBlue,Sevilla;Coslada;Cáceres;Cerdañola del Vallés;Santa Cruz de Tenerife,Primera clase,2026-11-09,2027-03-08
cacefa@viajes.cl,606998,7594,Torrelavega,FUENGIROLA,80,295,138000,Copa Airlines,Calahorra;Fuengirola;Vitoria,Clase económica,2025-01-17,2025-01-29
Sta.leyva@viajes.cl,-1,82450,Zamora,Calahorra,97,3725,230000,Copa Airlines,,Primera clase,2025-04-09,2025-09-11
Sra.rocha@viajes.cl,607000,76847,San Sebastián,Talavera de la Reina,75,1308,97000,Copa Airlines,Granollers;Pamplona,Clase económica,2025-01-13,2025-03-08
claudia4389@viajes.cl,607001,76287,Lugo,SANLúCAR DE BARRAMEDA,2,1137,132000,British Airways,Santa Coloma de Gramanet;Manresa;Alcalá de Henares;Mataró;Sevilla,Clase económica,2026-04-03,2026-05-20
Jorgeferrer@viajes.cl,607002,62466,Estepona,Valdemoro,83,1844,189000,,Rivas-Vaciamadrid;Rubí,Clase económica,2025-10-04,2025-12-19
Luisalicea@viajes.cl,607003,75483,Majadahonda,Viladecans,38,3274,286000,JetBlue,Cádiz;Manresa;Getafe;Avilés;Málaga,Clase ejecutiva,2026-01-12,2026-05-28
stOIsjuga@viajes.cl,607004,8293,Toledo,SAN CRISTRóBAL DE LA LAGUNA,70,694,177000,Frontier Airlines,Madrid,Clase ejecutiva,2025-10-10,2025-11-07
frriba@viajes.cl,607005,14972,Almería,Collado Villalba,26,1461,168000,Turkish Airlines,La Línea de la Concepción;Fuenlabrada;El Prat de LLobregat,Clase económica,2025-11-03,2026-01-02
berta3685@viajes.cl,-1,33671,,Oviedo,26,,-1,Lufthansa,Jerez de la Frontera;Santa Lucía de Tirajana,Clase económica,2025-09-05,2025-09-10
florencia8331@viajes.cl,607007,-1,Getafe,LUGO,,1246,53000,,Santa Cruz de Tenerife;Zamora;Ferrol,Clase económica,2026-07-09,2026-08-29
Sra.aponte@viajes.cl,607008,19150,Manresa,Oviedo,95,2097,126000,Delta Air Lines,Motril;San Sebastián,Clase ejecutiva,2025-07-09,2025-10-04
Sra.alonso@viajes.cl,607009,73460,Badajoz,Talavera de la Reina,33,3041,231000,All Nippon Airways (ANA),,Clase ejecutiva,2026-09-27,2027-01-31
octavio2345@viajes.cl,607010,64918,Pamplona,Jerez de la Frontera,15,2811,247000,Turkish Airlines,Valencia;Coslada;Parla;Ceuta,Clase ejecutiva,2026-08-19,2026-12-14
Sta.leyva@viajes.cl,607011,90322,Roquetas de Mar,Granada,17,3205,393000,All Nippon Airways (ANA),Coslada,Clase ejecutiva,2025-10-01,2026-02-11
clqume@viajes.cl,607012,83306,baracaldo,Ceuta,57,2280,263000,WestJet,León;Roquetas de Mar;Getafe,Primera clase,2026-11-17,2027-02-20
MarOAasamaniego@viajes.cl,607013,22586,Arrecife,AVILéS,28,3034,195000,EasyJet,Telde;Málaga,Clase ejecutiva,2025-11-16,2026-03-22
Victoriapedroza@viajes.cl,607014,17024,Molina de Segura,Telde,64,3647,184000,Singapore Airlines,,Primera clase,2025-02-24,2025-07-25
feoror@viajes.cl,607015,87587,Sevilla,VALDEMORO,82,1793,103000,Copa Airlines,Cádiz;Inca;Alcobendas;Paterna,Clase ejecutiva,2026-09-30,2026-12-13
irlini@viajes.cl,607016,30607,Viladecans,Leganés,13,3762,335000,Japan Airlines,San Sebastián;Jerez de la Frontera;Madrid,Primera clase,2026-08-29,2027-02-01
Sra.valdivia@viajes.cl,607017,53874,arrecife,Almería,17,1216,45000,Ethiopian Airlines,Hospitalet de LLobregat;Cuenta;Torrejón de Ardoz,Clase económica,2026-01-01,2026-02-20
elsa5626@viajes.cl,607018,33269,Getafe,Alcobendas,54,2567,170000,Iberia,Las Palmas de Gran Canaria;Pozuelo de Alarcón,Primera clase,2025-11-08,2026-02-22
Gustavobriseno@viajes.cl,607019,58520,Valdemoro,Mataró,92,3539,296000,Air France,Vigo;Las Palmas de Gran Canaria,Clase ejecutiva,2025-02-26,2025-07-23
adriana2375@viajes.cl,607020,44395,El Ejido,Avilés,8,1912,145000,Delta Air Lines,Ávila;Madrid,Clase ejecutiva,2026-04-27,2026-07-15
sta.7306@viajes.cl,607021,28801,Pozuelo de Alarcón,Hospitalet de LLobregat,68,2214,171000,Iberia,Leganés,Clase ejecutiva,2026-08-25,2026-11-25
margarita8473@viajes.cl,607022,82595,Coslada,Pozuelo de Alarcón,57,4251,181000,Ethiopian Airlines,Orense;Pontevedra;Gandía;Santander,Primera clase,2025-01-19,2025-07-15
ramOIn6494@viajes.cl,607023,12198,Chiclana de la Frontera,Córdoba,30,1752,188000,Singapore Airlines,,Clase ejecutiva,2025-06-28,2025-09-09
eva6520@viajes.cl,607024,58930,Fuengirola,Avilés,90,451,48000,Copa Airlines,,Clase económica,2025-07-26,2025-08-13
Antonioalvarado@viajes.cl,607025,21346,Ciudad Real,Valencia,7,1460,94000,Emirates,Hospitalet de LLobregat;Albacete,Clase económica,2025-09-04,2025-11-03
linama@viajes.cl,607026,82125,Zamora,Pozuelo de Alarcón,48,3305,372000,Emirates,Leganés;Santander;Oviedo,Primera clase,2026-01-03,2026-05-20
