"Mercedes Berríos Chacón",15629002,5,mebech@viajes.cl,mercedes1386,T5IpAewBzleMUYL,"+56 9 5567 3649",Nocturno,"Más vida","Part time"
"Rosa Lozada Aguirre",24520488,4,rosa1860@viajes.cl,roloag,cgn0lpJ7jfdvsjR0,"+56 9 0373 6903",Nocturno,"Más vida","Part time"
"Alejandra Mesa Valentín",8900554,10,alejandra8385@viajes.cl,Alejandravalentín,czjM8d7a5P9JK,"+56 2 4069 9465",Nocturno,Colmena,"Full time"
"Sta. Miguel Ángel Alonzo Águilar",22414748,1,stmiOenalOeg@viajes.cl,sta.9670,3ijXrhLQzIw,"+56 9 3381 8904",Nocturno,Consalud,"Part time"
"Virginia Vergara Zavala",9236669,3,Virginiazavala@viajes.cl,viveza,SIU816iyAtW,"+56 2 8030 9014",Diurno,Colmena,"Part time"
"Mariana Cortés Rolón",12352264,8,mariana7516@viajes.cl,macoro,ijEQ8iIVhADT7Z,"+56 9 0871 2971",Nocturno,Consalud,"Part time"
"Joaquín Guzmán Barreto",21078613,9,joaquOAn3385@viajes.cl,Joaquínbarreto,W9UXGnt7VOouC8B8,"+56 2 8706 4214",Nocturno,Banmédica,"Full time"
"Mariana Hurtado Collazo",7631542,6,mahuco@viajes.cl,mariana571,rXBouS0zkSr,"+56 2 4173 3522",Nocturno,Banmédica,"Full time"
"Pedro Olivárez Villaseñor",8071543,9,Pedrovillasenor@viajes.cl,Pedrovillaseñor,P5hQ43jOYWfRfV,"+56 2 9321 3464",Diurno,Colmena,"Full time"
"Sr. Lola Bétancourt Nevárez",19726300,8,Sr.nevOerez@viajes.cl,Sr.nevárez,Z6XvtCH65q34S5TW,"+56 9 7175 0220",Nocturno,Consalud,"Part time"
"Diana Padrón Rosario",26208213,10,diana7983@viajes.cl,Dianarosario,SoJ8dZKd3vCOKK7q,"+56 2 1766 3007",Diurno,"Más vida","Part time"
"Sra. Rodrigo Gracia Farías",27639412,6,sra.6767@viajes.cl,srrogrfa,6uwYYHp4sQWhk,"+56 2 1036 0355",Diurno,Fonasa,"Part time"
"Marisol Borrego Escobedo",21725068,4,maboes@viajes.cl,maboes,09rw9g1cWgUK,"+56 2 5045 3115",Diurno,Consalud,"Part time"
"Alfonso Abrego Cardona",4644905,3,alfonso8745@viajes.cl,Alfonsocardona,FSOdOzpO1nu667Tn,"+56 9 7969 3980",Diurno,Banmédica,"Part time"
"Ángela Saavedra Olivas",11732387,10,Oensaol@viajes.cl,Ángelaolivas,j9QYWm9YvN0,"+56 9 9025 6497",Nocturno,Consalud,"Full time"
"Isabel Almonte Laboy",8526905,4,Isabellaboy@viajes.cl,isalla,HYMZ30ewRZaF,"+56 9 5143 8662",Diurno,Colmena,"Full time"
"Marisol Loya Benavídez",29515128,5,MarisolbenavOAdez@viajes.cl,malobe,MlCYBkw6N9zvk,"+56 9 7783 6916",Diurno,"Más vida","Full time"
"Hernán Navarrete Paz",20412252,10,HernOenpaz@viajes.cl,Hernánpaz,E3qKeYf0CiQ3D,"+56 9 0069 4810",Nocturno,Fonasa,"Part time"
"Ana Luisa Muñoz Tovar",8419894,3,anlumuto@viajes.cl,anlumuto,cJa6idjdmy,"+56 9 5495 6233",Diurno,Banmédica,"Full time"
"Yolanda Aponte Miramontes",24491981,2,yoapmi@viajes.cl,yolanda3236,fNkFZGk1QGb,"+56 2 0111 4027",Nocturno,Banmédica,"Part time"
"José Salazar Olivera",12906747,10,josaol@viajes.cl,josé8360,sAGEhvJC1,"+56 2 8657 3991",Nocturno,Consalud,"Full time"
"Amalia Rolón Quiroz",20064781,5,amalia5995@viajes.cl,amalia5211,polB5glsV9Eu1Y3F,"+56 9 5919 4586",Nocturno,Banmédica,"Part time"
"Sancho Bañuelos Matías",6545861,6,sancho314@viajes.cl,Sanchomatías,ylTNik4KM3MfODm,"+56 2 9226 2167",Nocturno,"Más vida","Full time"
"Sr. Julio Rojo Báez",13218837,8,srjurobOe@viajes.cl,srjurobá,IYjU8Fm6nZK,"+56 9 7784 7590",Nocturno,"Más vida","Full time"
"Patricio Zepeda Tapia",16365345,1,pazeta@viajes.cl,Patriciotapia,N0fIAWZf6HIDas,"+56 9 9396 1582",Diurno,Colmena,"Full time"
"Adán Valdivia Montes",1915223,5,adOen5185@viajes.cl,Adánmontes,304GZ3TK0vz,"+56 2 9518 4521",Nocturno,Consalud,"Full time"
"Luis Moya Chapa",3823505,2,lumoch@viajes.cl,luis8608,9UJlSpUQts,"+56 2 6537 5504",Diurno,Fonasa,"Part time"
"María José Heredia Rojo",25292417,5,marOAa3368@viajes.cl,maría2370,R9ZRqC5Pk3uAhhps,"+56 2 5662 6246",Nocturno,Fonasa,"Full time"
"Octavio Benavídez Ponce",11519182,9,octavio2345@viajes.cl,ocbepo,u49ai0q2oM,"+56 9 3145 7893",Nocturno,"Más vida","Part time"
"Tomás Márquez Solorio",17479700,5,tomOeso@viajes.cl,tomáso,sGor0pUQsANbDQ,"+56 9 8668 1353",Diurno,Colmena,"Part time"
"Lucas Quiroz Benítez",5613254,6,LucasbenOAtez@viajes.cl,lucas9352,X5LXThnlME7KrDRE,"+56 2 7564 2478",Diurno,Colmena,"Full time"
"Norma Beltrán Menchaca",4467817,9,norma1444@viajes.cl,norma3078,XWa8lGMhiwr,"+56 2 0979 8879",Diurno,Colmena,"Part time"
"Marilu Negrón Acosta",29533536,10,Mariluacosta@viajes.cl,marilu7058,0JHgzfcGJahJIrJ,"+56 9 6299 6768",Nocturno,Banmédica,"Full time"
"Lourdes Barela Reyes",14002832,10,Lourdesreyes@viajes.cl,lobare,2O267iLs22K9g,"+56 2 1484 2001",Nocturno,"Más vida","Part time"
"Benito Ruelas Montoya",12864754,6,berumo@viajes.cl,benito5343,uB8XM1MO3Y,"+56 9 6846 0639",Nocturno,Consalud,"Part time"
"Andrea Colunga de Jesús",18258668,4,AndreajesOUs@viajes.cl,ancodeje,bXVBK8N3KpW8,"+56 9 8912 3550",Nocturno,Consalud,"Full time"
"Sr. Timoteo Segura Caldera",3726127,10,sr.6363@viajes.cl,sr.5666,WP3POoLaGrmc,"+56 2 5885 6801",Diurno,"Más vida","Part time"
"Hernán Verdugo Toledo",17634111,4,heveto@viajes.cl,hernán4448,4KhesW4A4Jcr,"+56 2 9786 7003",Nocturno,Banmédica,"Part time"
"Samuel Rocha Iglesias",13647008,6,Samueliglesias@viajes.cl,saroig,HjGvmMqA5PPCr,"+56 9 6430 9476",Nocturno,Consalud,"Part time"
"Juan Carlos Cepeda Montalvo",14564798,3,juan7630@viajes.cl,Juanmontalvo,v0gsUYLrBnK5csf,"+56 2 0593 0166",Nocturno,"Más vida","Part time"
"Gonzalo Cervantes Cervantes",14910567,10,gonzalo9263@viajes.cl,gonzalo1882,3EAgbZyUDFt6T,"+56 2 8091 3703",Diurno,"Más vida","Part time"
"Adriana Guevara Guzmán",7537561,1,adriana7844@viajes.cl,Adrianaguzmán,xay98d7E,"+56 2 9249 3756",Diurno,"Más vida","Full time"
"Julio Muñiz Baeza",1571090,10,Juliobaeza@viajes.cl,julio9745,m3HkD84KVnW,"+56 9 9904 7617",Nocturno,Banmédica,"Part time"
"Irene Anguiano Meza",13682846,10,iranme@viajes.cl,Irenemeza,TMFjO9KrWu,"+56 9 4539 2112",Nocturno,Fonasa,"Part time"
"Ángela Piña Altamirano",11282209,7,Oengela5205@viajes.cl,ángela7202,hhkWz6J9,"+56 2 2198 4930",Nocturno,Consalud,"Full time"
"María Elena Preciado Cruz",10132966,6,maelprcr@viajes.cl,Maríacruz,CMeO0vP2ok,"+56 2 4538 3698",Diurno,Banmédica,"Full time"
"Sancho Uribe Laboy",16931024,6,sancho2231@viajes.cl,Sancholaboy,0XLZg1mPK,"+56 2 7890 5871",Diurno,Banmédica,"Full time"
"Patricio Zayas Ballesteros",27163859,10,pazaba@viajes.cl,patricio873,iWMCF1JiTyzMUQCv,"+56 2 9818 0288",Diurno,Consalud,"Full time"
"Germán Rael Sepúlveda",22182496,2,GermOensepOUlveda@viajes.cl,gerase,yEokef3ljFlxI,"+56 9 5625 6889",Nocturno,Colmena,"Part time"
"César Trujillo Tórrez",10014205,8,cOosar2050@viajes.cl,césar5085,Wn20YGieL,"+56 2 0674 6571",Nocturno,"Más vida","Part time"
"Ana Abrego Ulloa",2966786,1,anabul@viajes.cl,ana938,DFOXJ7tAelQNWdKL,"+56 2 3084 2388",Diurno,Consalud,"Part time"
"Ricardo Munguía Perea",12745053,6,rimupe@viajes.cl,Ricardoperea,FmfNpJDOL8se29w,"+56 9 9333 1752",Diurno,Banmédica,"Part time"
"Beatriz Zayas Gallegos",23962646,7,Beatrizgallegos@viajes.cl,beatriz531,dojD2DFM,"+56 2 6838 7270",Nocturno,Fonasa,"Full time"
"Gabriel Esquibel Miranda",28778468,6,Gabrielmiranda@viajes.cl,Gabrielmiranda,pBpQqv7K,"+56 2 0247 9494",Diurno,Banmédica,"Full time"
"Sta. Lourdes Verdugo Mercado",9970203,6,sta.2693@viajes.cl,Sta.mercado,mN1pS4w1wxn,"+56 9 8433 1780",Diurno,"Más vida","Part time"
"Gustavo Roldán Trejo",26175362,6,gurotr@viajes.cl,gurotr,MUQZ78RlSj,"+56 9 7381 3020",Diurno,Colmena,"Part time"
"Sancho Olivo Marrero",20583188,6,saolma@viajes.cl,Sanchomarrero,QNFoovFlc98b,"+56 9 6942 7437",Diurno,Consalud,"Part time"
"Luis Quintero Esparza",28942329,10,Luisesparza@viajes.cl,Luisesparza,ygETProD7,"+56 9 8876 6009",Nocturno,Fonasa,"Part time"
"Mariano Mata Toledo",18236438,10,mariano1289@viajes.cl,mamato,m1ltBnFp,"+56 2 9805 2643",Diurno,Colmena,"Part time"
"Ester Santiago Valverde",19043071,5,Estervalverde@viajes.cl,ester3234,7ybuZ06vWwS,"+56 2 5095 4434",Nocturno,Banmédica,"Full time"
"Sta. Berta Porras Aponte",5467282,9,sta.8315@viajes.cl,Sta.aponte,6xKudTNmnnlX8SH,"+56 2 0803 1298",Diurno,Fonasa,"Full time"
"Caridad Gallardo Zamudio",22731809,10,caridad9977@viajes.cl,caridad8590,lrNGpR2S9,"+56 2 3011 0482",Diurno,Banmédica,"Full time"
"Gabriel Esquibel Miranda",28778468,6,Gabrielmiranda@viajes.cl,Gabrielmiranda,pBpQqv7K,"+56 2 0247 9494",Diurno,Banmédica,"Full time"
"Alejandro González Muro",7862560,10,algomu@viajes.cl,alejandro8206,CPyus2TajNHsp,"+56 2 2444 5797",Nocturno,Consalud,"Full time"
"Sta. Samuel Hernández Merino",27545357,9,stsaheme@viajes.cl,sta.6546,4EQ7fynGpHr,"+56 2 9393 4785",Diurno,Banmédica,"Full time"
"Sra. Pablo Peres Urías",26678941,6,Sra.urOAas@viajes.cl,sra.1967,CzAQFv77olnVz4n,"+56 2 2029 2245",Diurno,Consalud,"Part time"
"Jerónimo Piña Villaseñor",24644817,5,jerOInimo8065@viajes.cl,jerónimo1730,34GDdsOY,"+56 9 0592 4580",Nocturno,"Más vida","Full time"
"Silvia Benavides Cortez",5749695,9,sibeco@viajes.cl,silvia258,32ysW4DxrJHmrt,"+56 9 5516 4408",Nocturno,"Más vida","Part time"
"Víctor Valadez Marroquín",24877254,9,vOAvama@viajes.cl,vívama,GHlns7GlkRS,"+56 9 0484 8908",Nocturno,Fonasa,"Full time"
"Leonor Roybal Cortez",21653413,1,leroco@viajes.cl,Leonorcortez,hja0d6VDpeSGvn,"+56 2 8053 5656",Diurno,Colmena,"Full time"
"Marilu Quintanilla Rivero",27226720,10,marilu8879@viajes.cl,marilu549,cp1IptDGgPBk2lGP,"+56 9 7207 7963",Diurno,Banmédica,"Part time"
"Patricio Sierra Sisneros",14076335,7,Patriciosisneros@viajes.cl,pasisi,NA7LaUh6tIbVWO,"+56 9 0489 1336",Diurno,Fonasa,"Part time"
"Estela Llamas Tafoya",9377667,4,Estelatafoya@viajes.cl,esllta,6nTEQfXASAN,"+56 9 8890 1104",Nocturno,Colmena,"Full time"
"Irene Quintana Ibarra",333672,7,irene6155@viajes.cl,irquib,fF3AYDbLHm6U,"+56 2 6135 9477",Nocturno,Fonasa,"Part time"
"Vicente Galván Benítez",27795256,4,vicente3701@viajes.cl,Vicentebenítez,QN6o0ellalfNS39,"+56 9 2245 4414",Nocturno,Consalud,"Full time"
"Raquel Palacios Díaz",27692579,2,raquel8972@viajes.cl,,ctT7Id6R,"+56 9 9237 2201",Diurno,Fonasa,"Part time"
"Manuela Melgar Vega",10244304,7,Manuelavega@viajes.cl,Manuelavega,yjI4BvKIYMhX9z,"+56 2 8905 5369",Diurno,Fonasa,"Full time"
"Gregorio Pedraza Leal",2968846,10,grpele@viajes.cl,gregorio1568,z1xhgM4rXKx,"+56 9 1448 1901",Diurno,Fonasa,"Part time"
"Florencia Vera Gómez",17866611,8,florencia2397@viajes.cl,flvegó,Sac1C0xrVI3Zl,"+56 9 8299 3009",Nocturno,Banmédica,"Full time"
"Carmen Mota Aguayo",8323004,5,carmen9375@viajes.cl,Carmenaguayo,fGcmSnBW2J3MtnM,"+56 9 8084 5174",Nocturno,Banmédica,"Part time"
"Lilia Alcaraz Feliciano",10438968,6,Liliafeliciano@viajes.cl,Liliafeliciano,gAGO39Bkwi,"+56 9 0341 7477",Diurno,Colmena,"Part time"
"Germán Delrío Alejandro",6203081,10,gedeal@viajes.cl,Germánalejandro,RHQAVNx7ROE,"+56 2 7585 6313",Diurno,Fonasa,"Part time"
"Homero Reyna Jaime",21529030,1,homero7229@viajes.cl,horeja,wScehvr05sl,"+56 9 9320 9356",Nocturno,Banmédica,"Full time"
"Marta Cerda Parra",18428431,6,Martaparra@viajes.cl,macepa,wEMCjqc1,"+56 9 9904 2670",Nocturno,Colmena,"Part time"
"José Emilio Ceja Mota",354813,9,joemcemo@viajes.cl,Josémota,sq37aKB1,"+56 2 6405 8898",Diurno,Consalud,"Part time"
"Sra. Hernán Alcántar Casares",16379478,10,sra.3499@viajes.cl,srhealca,,"+56 2 1526 9754",,Fonasa,"Part time"
"Sra. José María Caraballo Montaño",12816441,3,sra.8181@viajes.cl,srjomacamo,5szTxGfx,"+56 2 1546 3051",Nocturno,Consalud,"Part time"
"Ester Hurtado Carmona",15690240,3,Estercarmona@viajes.cl,eshuca,048SvVCMgNPF83,"+56 9 2711 2174",Diurno,"Más vida","Part time"
"Concepción Jaime Tamez",6691874,2,concepciOIn1475@viajes.cl,Concepcióntamez,ERgWw1dGT3VNVdZo,"+56 2 0505 9029",Diurno,Banmédica,"Full time"
"Sta. Lucia Delgado Borrego",3196673,6,sta.2634@viajes.cl,stludebo,E1JOdmlPfzGVdwBd,"+56 9 8759 7926",Diurno,Banmédica,"Part time"
"Olivia Armijo Villagómez",26961500,1,olarvi@viajes.cl,olivia1337,Y3ERuR6puIPTNIG0,"+56 9 8738 4850",,,"Full time"
"Elena Garibay Henríquez",8690351,2,elena8997@viajes.cl,elena7908,OlcGiw09B,"+56 9 1289 1722",Diurno,Fonasa,"Part time"
"Sra. Gabriela Montemayor Valenzuela",802930,10,sra.8297@viajes.cl,sra.4285,S5szOdLrYnLvhGr,"+56 9 5961 4559",Nocturno,Consalud,"Full time"
"María Teresa Caballero Esquivel",24043077,10,MarOAaesquivel@viajes.cl,maría9137,ZU7lJxbh2tD,"+56 9 3491 3117",Diurno,Consalud,"Full time"
"María José Santillán Meza",4954408,1,majosame@viajes.cl,Maríameza,EdsZw4iFOITyM,"+56 9 1060 5970",Nocturno,Consalud,"Part time"
"José Luis Lozano Orosco",18616291,9,joluloor@viajes.cl,joluloor,gcsV7AM0LFN,"+56 2 4626 7148",Nocturno,Fonasa,"Part time"
"Daniel Carrero López",24608489,10,DaniellOIpez@viajes.cl,dacaló,f59WxwHN6,"+56 9 4271 7325",Diurno,Consalud,"Full time"
"Sr. Homero Armendáriz Salcedo",26931220,3,sr.9753@viajes.cl,sr.3269,0sgz8hLJVS5,"+56 9 2955 5116",Diurno,Banmédica,"Part time"
"Sta. Adela Sierra Alaniz",17739196,4,stadsial@viajes.cl,Sta.alaniz,tOg71LHk,"+56 2 9568 4069",Diurno,Fonasa,"Full time"
"María Pacheco Mejía",12465830,6,mapame@viajes.cl,maría3032,,"+56 2 8228 7236",Nocturno,,"Part time"
"María Elena Farías Solorio",28734767,7,MarOAasolorio@viajes.cl,maelfaso,Vheim6OQ,"+56 9 5537 4774",Nocturno,"Más vida","Full time"
"Patricio Echevarría Salcido",25857376,5,patricio9938@viajes.cl,patricio5908,ZoJeO7bYRX7n,"+56 2 2997 0463",Diurno,Consalud,"Full time"
"Sr. Marcos Linares Valverde",1280716,3,srmaliva@viajes.cl,srmaliva,MIBJCeoC8,"+56 9 1907 6296",Diurno,Consalud,"Full time"
"Leonor Quiñones Treviño",2305501,5,leonor9716@viajes.cl,lequtr,ID4NCa9c5nZaMW,"+56 9 3581 9978",Nocturno,"Más vida","Part time"
"Sr. Cecilia Alcaraz Valadez",16797825,8,sr.7273@viajes.cl,Sr.valadez,Odvr6jJ78U1,"+56 2 5169 1159",Diurno,"Más vida","Part time"
"Sta. Magdalena Calvillo Gómez",2017529,10,sta.4460@viajes.cl,Sta.gómez,4WW7Uc1eUt,"+56 2 2565 6204",Nocturno,Banmédica,"Full time"
"Elisa Olmos Zaragoza",12164328,6,elolza@viajes.cl,Elisazaragoza,CFyAOahe4P1tN,"+56 9 2810 4291",Nocturno,Fonasa,"Full time"
"Sonia Reyna Olivares",13731682,10,soreol@viajes.cl,Soniaolivares,XM8kwad4wyc,"+56 9 0904 1341",Diurno,Consalud,"Full time"
"Sonia Mondragón Orellana",3248297,10,Soniaorellana@viajes.cl,somoor,CPbbwjD24t1,"+56 9 8517 7043",Diurno,Colmena,"Full time"
"Jorge Luis Carrero Alanis",5597086,6,Jorgealanis@viajes.cl,Jorgealanis,AVqaG5y1GKIw8e,"+56 2 1886 2248",Diurno,"Más vida","Part time"
"Virginia Torres Juárez",21197774,4,VirginiajuOerez@viajes.cl,vitoju,JU17THaxIBgqL7,"+56 2 4715 0834",Nocturno,Colmena,"Full time"
"Daniela Longoria Gonzales",17567522,1,daniela9768@viajes.cl,Danielagonzales,btk8CggW,"+56 9 3097 6920",Nocturno,Fonasa,"Full time"
"Sra. Julio Rodríguez Trejo",2546741,8,Sra.trejo@viajes.cl,sra.1030,yP7TRJ40Vfg0BY,"+56 2 0478 5010",Diurno,Colmena,"Part time"
"Antonio Núñez Collazo",3164384,8,Antoniocollazo@viajes.cl,annúco,DAqFNmWL3,"+56 9 9658 5457",Nocturno,Colmena,"Part time"
"Sta. María Miramontes Negrete",19369565,5,Sta.negrete@viajes.cl,stmamine,6n6fP4K1Vr,"+56 2 5885 9885",Nocturno,Banmédica,"Part time"
"Adriana Barrios Terrazas",14562717,6,Adrianaterrazas@viajes.cl,adriana5221,cuuFAf3Es,"+56 9 4694 5932",Diurno,Consalud,"Full time"
"Alfredo Ávalos Jurado",18717479,1,Alfredojurado@viajes.cl,alávju,tQ6UiNcls2Cr,"+56 2 6534 8041",Diurno,Colmena,"Part time"
"Caridad Gallardo Zamudio",22731809,10,caridad9977@viajes.cl,caridad8590,lrNGpR2S9,"+56 2 3011 0482",Diurno,Banmédica,"Full time"
"Débora Menéndez Tello",29974416,7,dOobora535@viajes.cl,Déboratello,SK5lGvGEjffu3Y9,"+56 9 2710 4628",Nocturno,"Más vida","Full time"
"Miguel Ángel Bravo Carrasquillo",13999810,3,miOenbrca@viajes.cl,miánbrca,aRLSi8Og,"+56 9 7545 6554",Nocturno,Banmédica,"Full time"
"Raúl Covarrubias Arredondo",4180767,9,RaOUlarredondo@viajes.cl,raúl4292,gd1JiP6gpiUTAH,"+56 9 2533 5697",Nocturno,Fonasa,"Full time"
"Rafael Corrales Griego",11042355,1,rafael3104@viajes.cl,racogr,fp80urGgQ,"+56 9 3723 0255",Diurno,"Más vida","Full time"
"Sra. Rosario Linares Rojo",10055027,10,sra.3913@viajes.cl,Sra.rojo,z8FEvzEG1x,"+56 2 5780 6065",Nocturno,Consalud,"Part time"
"Bernardo Jimínez Atencio",3376428,6,bernardo2082@viajes.cl,bernardo9521,AWF1ilBRzYqfq5,"+56 2 6762 1601",Nocturno,Fonasa,"Part time"
"José Eduardo Fajardo Carbajal",9512507,7,JosOocarbajal@viajes.cl,Josécarbajal,pGTzHaU5r,"+56 9 0419 4819",Diurno,Colmena,"Full time"
"Marco Antonio Zepeda Cano",12164451,7,marco1971@viajes.cl,Marcocano,6mRnvtXTWE36Y,"+56 9 5973 1706",Nocturno,Colmena,"Part time"
"Sr. Antonio Valdés Pelayo",23952458,3,sranvape@viajes.cl,sranvape,71tKPeeTQB,"+56 2 2327 0994",Diurno,"Más vida","Part time"
"Sta. Mariano Cavazos Montes",1786035,6,stmacamo@viajes.cl,Sta.montes,3x4G3DDuY,"+56 9 3409 8547",Nocturno,Colmena,"Part time"
"Agustín Olivo Galván",17199055,6,agustOAn4521@viajes.cl,agolga,zP3Rs9ER,"+56 2 7250 7469",Diurno,Colmena,"Part time"
"Sta. Ana Luisa Mojica Collazo",2642663,4,sta.5460@viajes.cl,stanlumoco,eU8C9oKC,"+56 9 4570 1822",Nocturno,Colmena,"Full time"
"Alejandro Molina Peres",25854696,2,almope@viajes.cl,Alejandroperes,sKAdmDrvOl8,"+56 2 6080 3419",Nocturno,Banmédica,"Part time"
"Samuel Colunga Vásquez",6216498,10,SamuelvOesquez@viajes.cl,sacová,A7xoluw9mPW91v,"+56 9 6582 7313",Nocturno,Banmédica,"Full time"
"Yolanda Cervántez Baca",2004023,8,yoceba@viajes.cl,Yolandabaca,O3rdR8Zpe0HHcgGy,"+56 9 2602 2504",Nocturno,Consalud,"Full time"
"Sta. José María Vallejo Lugo",8879906,2,Sta.lugo@viajes.cl,stjomavalu,HL5dDEhJJ12,"+56 9 6180 9953",Diurno,Colmena,"Part time"
"Julio Espinoza Osorio",5433481,8,Julioosorio@viajes.cl,Julioosorio,VdCOmiD909qF,"+56 2 3596 2763",Diurno,Fonasa,"Part time"
"Patricio Solorio Araña",5904571,7,Patricioarana@viajes.cl,pasoar,1t2vVgck,"+56 2 5512 3395",Diurno,Colmena,"Part time"
"Sancho Flórez Téllez",25144062,10,SanchotOollez@viajes.cl,Sanchotéllez,uqxbb8l3Wv4bB,"+56 2 2418 5979",Nocturno,Fonasa,"Part time"
"Dolores Casárez Cardenas",6681313,4,dolores5119@viajes.cl,docaca,KhNSK5C7IP,"+56 2 3394 4600",Diurno,Consalud,"Full time"
"Hugo Torres Delrío",4214165,8,HugodelrOAo@viajes.cl,hugo7956,UKm12KXM77,"+56 9 6527 4912",Diurno,Colmena,"Part time"
"Sra. José Luis Casares Parra",11647701,7,srjolucapa@viajes.cl,Sra.parra,WMMEz22s2Dk,"+56 9 0414 6208",Nocturno,Consalud,"Full time"
"Gilberto Razo Loya",26787720,3,giralo@viajes.cl,giralo,jMN0K7325bcO2,"+56 9 9260 0083",Diurno,Colmena,"Part time"
"Ernesto Dueñas Domínguez",17541414,2,ernesto3768@viajes.cl,Ernestodomínguez,glGJt8I89GZJlw,"+56 9 9842 2826",Nocturno,Colmena,"Full time"
"Sara Quintero Soto",20151359,6,Sarasoto@viajes.cl,saquso,41cuajZ6XsH,"+56 9 5522 8177",Diurno,Fonasa,"Part time"
"César Trujillo Tórrez",10014205,8,cOosar2050@viajes.cl,césar5085,Wn20YGieL,"+56 2 0674 6571",Nocturno,"Más vida","Part time"
"Marta Rivero Angulo",0,5,marian@viajes.cl,marian,,"+56 2 6530 6800",Diurno,"Más vida","Full time"
"Horacio Santiago Gamez",28869738,8,horacio790@viajes.cl,Horaciogamez,tcCU9LylD,"+56 2 9066 3616",Nocturno,Fonasa,"Full time"
"María José Heredia Rojo",25292417,5,marOAa3368@viajes.cl,maría2370,R9ZRqC5Pk3uAhhps,"+56 2 5662 6246",Nocturno,Fonasa,"Full time"
"Sta. Mateo Berríos Valles",16357588,4,Sta.valles@viajes.cl,sta.1442,yucNclV0SiZUCrk0,"+56 2 4197 2961",Nocturno,Fonasa,"Part time"
"Juan Carlos Cepeda Montalvo",14564798,3,juan7630@viajes.cl,Juanmontalvo,v0gsUYLrBnK5csf,"+56 2 0593 0166",Nocturno,"Más vida","Part time"
"Julio César Berríos Naranjo",27941408,10,julio3548@viajes.cl,jucébena,0jug4NKs,"+56 9 3158 9995",Diurno,Banmédica,"Full time"
"Concepción Loera Benavides",0,1,concepciOIn7158@viajes.cl,colobe,7G1UNrIx5O,"+56 2 9832 0765",Diurno,Fonasa,"Part time"
"José Luis Venegas Quiroz",29050390,6,JosOoquiroz@viajes.cl,joluvequ,33DVlbBvXvQ,"+56 2 2709 2039",Diurno,"Más vida","Part time"
"Elisa Delao Jimínez",3369095,9,ElisajimOAnez@viajes.cl,Elisajimínez,aZ1Uz40ViwNT,"+56 9 9254 4084",Diurno,Banmédica,"Full time"
"Lorenzo Ceballos Samaniego",24569748,1,Lorenzosamaniego@viajes.cl,Lorenzosamaniego,6l4KfxOakEs,"+56 9 9194 0264",Diurno,Fonasa,"Full time"
"Ignacio Guevara Meléndez",17281331,3,IgnaciomelOondez@viajes.cl,Ignaciomeléndez,wEZgv9QUiqOH7324,"+56 2 0863 9955",Diurno,Colmena,"Part time"
"Sta. Vicente Barela Muro",17810513,2,Sta.muro@viajes.cl,,kQAc8b7pOf,"+56 9 4102 2545",,Colmena,"Full time"
"Mateo Adorno Pulido",16526052,10,Mateopulido@viajes.cl,mateo3972,Zs9Gm85igxxv,"+56 2 0221 0531",Diurno,"Más vida","Part time"
"Pedro Quintero Ramírez",16754436,3,PedroramOArez@viajes.cl,Pedroramírez,H4lVlqfnahdSYEt,"+56 2 1828 8993",Nocturno,Fonasa,"Full time"
"Sr. Hernán Quiñónez Avilés",14287888,7,Sr.avilOos@viajes.cl,Sr.avilés,ugmHHh6haKQJla8,"+56 2 5150 0488",Diurno,Fonasa,"Part time"
"Sta. Rodrigo Grijalva Moreno",23921713,3,Sta.moreno@viajes.cl,sta.5429,ZNyaQ1pSWmV,"+56 2 1628 4121",Nocturno,Colmena,"Full time"
"Jorge Luis Carrero Alanis",5597086,6,Jorgealanis@viajes.cl,Jorgealanis,AVqaG5y1GKIw8e,"+56 2 1886 2248",Diurno,"Más vida","Part time"
"Ramona Paredes Segura",10777947,7,ramona6157@viajes.cl,rapase,TxKxY39CCU9,"+56 9 7925 5891",Nocturno,Consalud,"Part time"
"Eloisa Vaca Zaragoza",10399461,6,eloisa1448@viajes.cl,elvaza,AH9cWRkZB1W8,"+56 2 8415 7196",Diurno,Banmédica,"Full time"
"Sra. Marta Gutiérrez Villareal",12350112,8,sra.5568@viajes.cl,srmaguvi,6qvIjnFz7R4Pwk,"+56 9 0095 4814",Nocturno,Colmena,"Part time"
"Jesús Madrigal Pantoja",7752714,1,jemapa@viajes.cl,jemapa,xslTNaIC81LK,"+56 9 6649 8367",Diurno,Colmena,"Part time"
,0,10,Sr.varela@viajes.cl,sr.3268,tJ91RtOCjzfhlwi4,"+56 9 4226 5365",Diurno,Colmena,"Part time"
"Sara Arevalo Ozuna",8836326,4,Saraozuna@viajes.cl,saaroz,ZrH9LH666BTtS,"+56 2 5526 3863",Nocturno,Banmédica,"Part time"
"César Cuellar Delgadillo",25507574,8,COosardelgadillo@viajes.cl,cécude,ElHbDx2V2Ut,"+56 2 3982 6131",Diurno,"Más vida","Full time"
"Javier Fernández Luna",19754809,6,Javierluna@viajes.cl,javier4399,fJUBI6GMOoHVN,"+56 9 6718 2374",Nocturno,Banmédica,"Full time"
"Horacio Serna Matías",16140338,5,horacio206@viajes.cl,horacio5025,gCBt7MqaTM8,"+56 2 5416 8458",Diurno,Colmena,"Part time"
